Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-1056.306	-1664.308	608.0025	1.270876	0.9294745	0.73594	0.26406	2.155578
6	-1046.494	-1655.121	608.6265	1.239815	0.951425	0.723741	0.276259	1.740711
12	-1060.844	-1669.629	608.7849	1.171551	0.6228877	0.806621	0.193379	1.950468
18	-1078.807	-1686.687	607.8803	1.141179	0.9849194	0.60056	0.39944	2.28114
24	-1068.006	-1676.116	608.11	1.037779	0.7639174	0.669708	0.330292	2.356859
30	-1087.073	-1695.695	608.6216	1.19252	0.5724903	0.636314	0.363686	2.093887
36	-1073.665	-1681.837	608.1723	1.089406	1.06386	0.54741	0.45259	2.074875
42	-1075.835	-1684.363	608.528	1.258542	0.4611596	0.489337	0.510663	2.229039
48	-1087.402	-1696.275	608.873	1.100563	0.7529778	0.637321	0.362679	1.822022
54	-1075.197	-1683.852	608.6548	1.348802	0.9763464	0.637544	0.362456	1.624822
60	-1068.363	-1676.853	608.4897	1.329471	1.199726	0.637544	0.362456	1.606214
66	-1073.832	-1682.695	608.8625	1.178997	0.8153848	0.701647	0.298353	1.72262
72	-1076.414	-1684.993	608.5781	1.304182	0.6790623	0.68123	0.31877	1.948521
78	-1053.722	-1662.926	609.2039	1.433904	0.847387	0.591426	0.408574	1.242841
84	-1074.672	-1683.071	608.3986	1.309467	1.02269	0.80405	0.19595	1.800783
90	-1064.24	-1672.527	608.287	1.309467	1.358519	0.774968	0.225032	1.671576
96	-1065.995	-1674.044	608.0486	1.307883	1.368766	0.707112	0.292888	1.833852
102	-1074.99	-1683.996	609.0062	1.211569	0.901714	0.707112	0.292888	1.525241
108	-1076.417	-1683.912	607.495	1.046223	0.9309203	0.675198	0.324802	2.618037
114	-1069.291	-1677.321	608.03	1.020234	0.9763981	0.675198	0.324802	2.268291
120	-1076.344	-1684.764	608.4201	1.073643	0.8555981	0.584956	0.415044	2.063839
126	-1051.454	-1659.69	608.2365	1.101894	1.002464	0.651663	0.348337	2.063839
132	-1072.529	-1681.403	608.8744	1.168687	0.637671	0.591416	0.408584	1.87781
138	-1069.739	-1678.485	608.746	1.13523	0.983576	0.644448	0.355552	1.707002
144	-1067.672	-1676.635	608.9628	1.659715	1.153366	0.720648	0.279352	0.9759512
150	-1052.582	-1662.29	609.7083	1.551497	0.6737909	0.708666	0.291334	0.8463448
156	-1070.409	-1680.229	609.82	1.603558	0.5319304	0.764979	0.235021	0.8959993
162	-1063.585	-1672.644	609.0594	1.788559	1.052734	0.715929	0.284071	0.8274185
168	-1053.261	-1662.288	609.0269	1.691208	1.233564	0.715929	0.284071	0.7827491
174	-1056.402	-1665.816	609.4138	1.651134	0.7754005	0.682837	0.317163	0.9220644
180	-1073.255	-1682.776	609.5214	1.651134	0.6900164	0.722515	0.277485	0.9220644
186	-1059.855	-1669.416	609.561	1.651134	0.6900164	0.722515	0.277485	0.8774691
192	-1056.027	-1665.68	609.6537	1.453494	0.6154749	0.590398	0.409602	1.088908
198	-1063.968	-1673.092	609.1244	1.547895	0.9510483	0.62936	0.37064	1.1154
204	-1070.427	-1679.369	608.942	1.474283	1.12502	0.585261	0.414739	1.191834
210	-1073.263	-1682.221	608.9575	1.166917	0.7707481	0.756878	0.243122	1.701484
216	-1073.262	-1681.193	607.931	1.166917	0.9735968	0.591398	0.408602	2.239498
